"newkm","x_fn1","y_fn1","PC1_fn1","PC2_fn1","PC3_fn1","PC4_fn1","MeanTemp_fn1","Precip_fn1","PrecipitationSeasonality_fn1","MeanDiurnalRange_fn1","Isothermality_fn1","TempSeasonality_fn1","TempAnnualRange_fn1","mir_fn1","ndwi_fn1","ndvi_sum_fn1","ndvi_max_fn1","evi_fn1","bd_100_agg_fn1","ph0_100_fn1","OCSTHA_M_100cm_1km_ll_fn1","soc0_100_fn1","sand_100_agg_fn1","silt_100_agg_fn1","clay_100_agg_fn1","UiO_PEX_PERPROB_5.0_20181128_2000_2016_NH_fn1","base.dist_fn1","methane.dist_fn1","annual.dist_fn1","annual.methane.dist_fn1","base_fn1","methane_fn1","annual_fn1","annualmethane_fn1","x_fn2","y_fn2","PC1_fn2","PC2_fn2","PC3_fn2","PC4_fn2","MeanTemp_fn2","Precip_fn2","PrecipitationSeasonality_fn2","MeanDiurnalRange_fn2","Isothermality_fn2","TempSeasonality_fn2","TempAnnualRange_fn2","mir_fn2","ndwi_fn2","ndvi_sum_fn2","ndvi_max_fn2","evi_fn2","bd_100_agg_fn2","ph0_100_fn2","OCSTHA_M_100cm_1km_ll_fn2","soc0_100_fn2","sand_100_agg_fn2","silt_100_agg_fn2","clay_100_agg_fn2","UiO_PEX_PERPROB_5.0_20181128_2000_2016_NH_fn2","base.dist_fn2","methane.dist_fn2","annual.dist_fn2","annual.methane.dist_fn2","base_fn2","methane_fn2","annual_fn2","annualmethane_fn2"
"24",-3531900.59418682,-1109828.16898886,-1.46704686422524,-1.81256423058041,-1.04337581623948,-1.6276973856651,-4.0111236912177,719.961582234312,41.1861712129636,9.52045929422667,20.4884779807055,1314.86020708233,46.4435169595977,0.0616843102121888,0.292897347016027,3.49785816884103,0.661024368542583,0.308489409603033,1.17620337981996,5.15124435614011,410.154483793426,209.295883547823,60.1330545150734,28.3554792657109,11.8224791340645,0.11122965822078,1.4638640287994,1.69202470304304,1.60197739210318,1.75126120328089,1.4638640287994,1.69202470304304,1.60197739210318,1.75126120328089,1109281.45434933,851718.696772276,0.542712839774932,0.476677086360911,0.548164821752263,0.532427939046173,1.51471679220512,112.082941530872,7.04942081092036,1.1540312439496,2.30412814262897,63.9021093451946,2.12621217554176,0.0138196809528029,0.0812836026855663,0.504717867179608,0.0374355837069013,0.0509067173329574,0.0557339396933875,0.145704604897942,117.318935211069,53.3268137007831,4.05895271011659,3.08902257723817,2.3402924277209,0.113705264647672,0.342969165518453,0.376210853782222,0.326381737237513,0.382701168723484,0,0,0,0
"25",2981174.03053873,1551521.82727707,-1.74984279679054,2.7162684949812,-0.920534818864527,0.797637094711463,-3.07846293495851,467.883447362648,73.396979792876,12.9303109966367,24.2292799396946,1493.12033599597,53.4724743432151,0.0507376677736105,0.301104457179791,6.03371609741678,0.823747673658721,0.463106293608007,1.26088086469827,6.01824207056891,374.678007936873,212.749736203536,38.4361915334406,37.3729004008608,24.5750239326598,0.051237356064191,1.69869494327773,2.1046178388048,2.07065806476537,2.10726632466349,1.69869494327773,2.1046178388048,2.07065806476537,2.10726632466349,1921258.84221245,959686.890088478,0.535844850899976,0.519410922959542,0.505215991263584,0.64682093402156,1.49541584855953,115.999088500045,20.1837340820789,1.2938630201198,2.33554339113693,127.458122268288,3.80689698728805,0.00801953495274167,0.102146107654238,0.659557295501209,0.0347901120989764,0.0568715775114417,0.0401152189232133,0.278300707407827,106.702842905517,35.0618279194665,3.38973356059516,3.21876943105832,4.17128331891898,0.124734341981266,0.421442077206714,0.442043117074138,0.427122371258538,0.443053663445781,0,0,0,0
"26",2536765.89357449,-752567.967242306,-1.16007469590628,0.170222001463659,3.36364678415932,-0.444648837518107,-3.03986804571251,545.980497630753,40.8352914217877,9.88341654903442,20.1238547178604,1390.61701940204,49.113375792282,0.0573556366402111,0.425739589296312,4.57362218986722,0.764506443712826,0.444055081946701,0.794108269577634,5.29218346717234,1226.201060461,484.542995986461,42.4972770495027,38.3734401611764,19.5024064338028,0.14345125974863,1.19264950250725,1.5554439742255,1.49407547292789,2.04984289026745,1.19264950250725,1.5554439742255,1.49407547292789,2.04984289026745,1594065.07940904,566026.002504154,0.562615020083589,0.470193146043636,0.690328804308129,0.599407107042463,1.84735191621884,39.6956550222246,5.7563088031345,0.885880209871607,1.28266125947631,101.453920440037,3.10788679185255,0.00622187975245837,0.07949888499892,0.559096912410244,0.0383649600380098,0.0366825012437558,0.176883282820671,0.153925082550492,237.56726186159,92.3723988403955,3.66424224068907,3.21600617497784,3.08641466645691,0.134177279887448,0.254411694470781,0.35291813573151,0.308028365398644,0.348472993173629,0,0,0,0
"27",1588550.20211942,691093.759568996,-2.19536761233184,0.95984287410211,0.25093061165783,-0.124348650360435,-2.8523266599557,597.875925230361,48.1875947521205,11.0200334019502,22.1087611379737,1401.25300578773,49.9000690150567,0.0492484551616695,0.412298046431399,5.48435348628939,0.797868050351679,0.431183614885887,1.18481876348225,5.44729385376347,575.602522327737,250.981743231482,43.5191085716214,36.3177329342971,20.5337584549249,0.0419614898547877,1.44890257324567,1.85398421464053,1.66992206855916,2.03143680548712,1.44890257324567,1.85398421464053,1.66992206855916,2.03143680548712,2905871.3475294,1655593.64836346,0.584969134098389,0.572273367084393,0.650876910668708,0.580574492955769,2.00401490900659,112.870907301467,12.3811292368303,1.05323919893449,1.80947710238316,103.986246182996,3.22328065793208,0.00810781590356398,0.0814996998747642,0.891519964425474,0.0532428806863343,0.0579584068680676,0.0825862186716494,0.231046055310219,293.306645161745,53.5939157151832,3.29778583272092,4.13656850187152,3.77886965624532,0.0729562589919592,0.344686339225286,0.43783037945266,0.376698169859845,0.409110135264115,0,0,0,0
"28",1248279.53411769,294171.196132692,-1.48630304167309,0.90647910646264,1.75366216482143,0.535132300174398,-2.49588545316002,508.045851584368,47.6727167473837,10.064227598647,21.221981050309,1353.46419030195,47.5258710595454,0.0557590212132653,0.397657616818341,4.93262114749852,0.784319904300304,0.442942062535507,1.05839355290831,5.52101677501534,833.508111183176,356.73698415889,38.1463613481887,42.1926327546709,20.0329596266132,0.130040637322155,0.995125556858439,1.2510413902389,1.14957008351365,1.35071877247382,0.995125556858439,1.2510413902389,1.14957008351365,1.35071877247382,2515208.45359062,1576883.12396665,0.566394036733616,0.494751045463158,0.553679829178526,0.597402068648549,1.85096037574377,90.4437334864513,11.1800354781221,0.955311647603128,1.67207723458485,104.277539720877,3.93766574962482,0.00958058173834941,0.0720417632591654,0.66145708279231,0.0435513832731124,0.0393065354604422,0.0963219124855969,0.234797324674295,349.590843205452,60.6406589670442,3.7359181810571,6.13248578498185,5.95155371768263,0.16697268147678,0.187457420971,0.175394909567288,0.16506781049393,0.197706541690876,0,0,0,0
"29",-3942019.55406432,-1675927.41089454,-3.17480181329456,-2.18546843244174,-1.24178685525348,-1.85742018179765,-1.86974041116158,995.811215980167,27.3601805358518,10.3005129917607,23.0927412715135,1211.11104355632,44.5798467484779,0.0489627873356545,0.408495117094822,4.80938282586613,0.729347456715124,0.333942368539384,1.21187272510046,5.22438698870559,357.879884549112,170.83071415728,63.588395675521,27.5840631370571,9.15078226009879,0.0061943979664706,1.31432440084158,1.41215358578147,1.38504820914629,1.60391772294439,1.31432440084158,1.41215358578147,1.38504820914629,1.60391772294439,380918.150995599,362820.089313324,0.530386178799167,0.529328044171482,0.343964221976534,0.373812835075757,1.15233452950912,100.54685078762,7.31558695676535,0.950370895721904,0.918675733246734,86.0095882898928,3.12826384403385,0.00824764863327003,0.0713461439653155,0.663003116718789,0.0337412529944512,0.038398197245205,0.034517453661387,0.0870299731653479,69.7604673035072,28.738780202136,2.336046703391,1.61237871795903,1.46524795145579,0.00987473316960657,0.29070363671924,0.309400585155974,0.325978341905223,0.314335328179028,0,0,0,0
"30",1043523.54846385,756719.189799749,-2.04906235406394,-0.981186885558318,1.08732309678874,0.608602835582723,-1.5856147218728,571.195278811167,38.8708521522379,8.21448709326959,21.7019933160816,1075.10465305152,38.1518464136601,0.0623727987763564,0.349228597058861,4.23326949472258,0.771193479032877,0.473920894833983,1.15706691203446,5.42045891972164,645.532997996736,351.414166025115,46.3519426749394,40.0273986365256,13.9795944136963,0.0581839041283873,1.41136396529711,1.51400551497873,1.56772829309994,1.66912242874124,1.41136396529711,1.51400551497873,1.56772829309994,1.66912242874124,1513729.79028918,2494714.33596362,0.568761196422699,0.628985095993349,0.632857368115166,0.559887309990661,1.93060209224401,87.9074049261141,10.6099712998871,0.938612535657005,2.24730951004497,121.303342280953,4.59730736975975,0.0150162192531449,0.0762353702685835,0.753373572539853,0.0605963961819399,0.0715641776599688,0.0734930078889411,0.147805474254429,233.898284528735,70.7597391595606,3.36492139432859,3.42416268455345,2.5361439399818,0.092179205408736,0.223750177522719,0.215340740174154,0.222214080401894,0.218150512164205,0,0,0,0
"31",-1022177.22888278,-1120937.71447818,-1.00643025419238,-5.55455346752233,-1.14559118790972,1.81442401182793,-1.31972108896408,926.370272087459,27.6215771144368,5.62982506366721,32.0167062378591,579.0696802053,21.3579426570366,0.102511291798825,0.171996825124159,1.16896240190091,0.353431215560804,0.172804988096557,1.15083166244905,5.93475068569299,454.316995703486,368.152637269924,58.8194159242704,30.4865063386684,11.0243876971986,0.206539031040274,2.75350274630405,4.00340312904105,3.51974620410716,4.4168277688195,2.75350274630405,4.00340312904105,3.51974620410716,4.4168277688195,1258022.59309892,2051183.18206705,1.16677793156832,1.24768480678839,0.848741307700679,1.65066591525109,2.80215011125061,441.671623504519,12.4299092096273,1.80637390830199,16.3436047357116,171.236060107928,6.31321596944071,0.0281022407346931,0.137495792419597,1.06116019031108,0.193896113906499,0.116965868835442,0.107736580461938,0.35136521581686,141.369927792308,134.743177467208,6.5034680071033,4.194476859531,5.80610206310527,0.294974087353537,1.07469863612411,1.30839798800184,1.32298976702094,1.49718398981206,0,0,0,0
"32",-3034072.32081479,1350086.17263632,-1.98572453797019,0.661093140708659,-1.80540684722276,0.518845871961743,-0.738634772221011,469.379797413871,58.9707296753259,11.5686542015125,24.8250554123468,1283.84473140658,46.7676882692629,0.0533028094128528,0.290553206590534,5.40430357348308,0.748880944271194,0.374705550861904,1.29290271452919,6.13175763361825,376.849504160641,145.513889606442,49.2307712928516,29.2422978040742,21.8787382289238,0.0433890976175132,1.30370506154338,2.31922996638926,1.97001147892454,2.42834203850714,1.30370506154338,2.31922996638926,1.97001147892454,2.42834203850714,1782065.72191389,535457.583951896,0.633833609914725,0.599092755366836,0.488731324627932,0.552713354083218,1.4359994362244,80.3195152166225,10.1392932339204,0.764472583503171,2.19149628261542,101.356516496718,2.75681246560784,0.012089198543003,0.105370419974957,0.871184280780799,0.0672516055905438,0.0732230301090322,0.0529672591740819,0.289200840808672,178.576874059516,32.6753593477124,4.41456304421613,3.59237869893835,4.98056193281501,0.0969712791571139,0.202282063023218,0.343157259488923,0.322555739956293,0.398222529214861,0,0,0,0
"33",531635.393247824,-1328047.16497099,-2.27188602366589,-2.58990595528762,0.109903011616142,-0.132654896566746,-0.649144646217445,602.281116213765,33.5993597051808,7.8770097723563,23.0461664020099,937.174857146553,34.2666953529034,0.0636793417177249,0.334516305137628,3.90197314880737,0.718080303545257,0.386486251873207,1.20803635107207,5.36113165362009,498.164260775772,359.135351280025,57.3225278966014,33.9377094434539,9.09419493157024,0.0485158226382756,0.957116709826553,1.13903960067731,1.07321581063402,1.25184907257825,0.957116709826553,1.13903960067731,1.07321581063402,1.25184907257825,1612627.55521449,2033812.11653385,0.647872526776762,0.553786344108928,0.670502898162463,0.649993373101447,1.89114236349469,147.91642679005,7.75731824080306,1.18366956677815,2.637791246022,100.003947785838,3.5449750431519,0.0198260054648706,0.0739757198319495,0.977452335877411,0.0720613685547919,0.0675374592604414,0.0578620722758875,0.175494215181189,157.972662432821,90.1004420237296,3.45627010724046,2.93700923312464,2.96251817620638,0.0707290758392285,0.285278981503049,0.346386069668829,0.374376589542779,0.415765688565777,0,0,0,0
"34",-3773006.99401115,-39299.7935374455,-3.29397756211381,-0.427564263130662,-1.13724877938359,-1.13080811687451,-0.393686364100677,759.173739029714,38.8185428749185,11.611853490986,24.3723785923901,1288.50037743886,47.6962077552651,0.0466679186032453,0.412078987726014,5.92474630053819,0.780941385758925,0.398576001810924,1.22798432506256,5.34026821915859,403.115640983549,161.420104748368,56.2577969022395,28.1420982576227,15.9409248092218,0.0109531151146038,1.36738311653881,1.87610961116487,1.87291076350889,2.2048758993185,1.36738311653881,1.87610961116487,1.87291076350889,2.2048758993185,1921038.8561712,1124890.35421424,0.653373089158516,0.43285441869128,0.462285477297267,0.468416972794217,1.51272054650987,145.514984506802,9.62042240430117,0.832895624697562,1.75779896121302,75.366555569259,2.29428084470707,0.00857102521648143,0.073763648328713,0.743663977760051,0.0462146849855557,0.0659000421910828,0.043440759149526,0.224030894245536,190.216425736407,32.1380173875607,3.27130322743176,2.78389495932545,2.85078374676113,0.031380405861686,0.169718867463212,0.27390949744378,0.292153816192788,0.297782263485221,0,0,0,0
"35",2662787.22070717,-381465.990136804,-1.93483790171386,2.23940372544487,0.214565181028098,2.39387152328886,-0.168309697138839,470.926081901302,50.8848396843876,10.6239239263802,22.4332202401334,1332.88210155589,47.331313522049,0.0524570438366898,0.256308145930484,5.74687379359906,0.827196884807255,0.51459899971064,1.24269216784268,6.05055688058127,473.08394076854,242.496060807123,30.4652778669536,40.1630634141398,29.7437457993772,0.0193770235594238,1.6362979222847,1.76502230888181,1.75804067503666,1.79146283723281,1.6362979222847,1.76502230888181,1.75804067503666,1.79146283723281,2310014.75703902,963431.790972846,0.531449905958494,0.488331960752476,0.570924194768113,0.669635792173563,1.24646940925625,45.0068391637332,7.61705757175674,0.930481137197021,1.32121028886803,71.2035443850861,2.64749856917345,0.0090067657705204,0.109206025215743,0.787996611059141,0.0700802187066315,0.0787254193858122,0.070596316907367,0.242419960934044,205.183437267046,46.3662083695355,3.70181880586831,4.61966027888792,5.29146450552711,0.0604441947298267,0.345341331888068,0.323677618839605,0.340578979696731,0.3215394250459,0,0,0,0
"36",-2004087.68096758,1131241.10072288,-1.26401036258861,1.72341371611971,-1.84409150714496,2.47240817861049,0.372137472174148,444.69850746581,63.3136595685415,11.9033040153766,25.5244549649955,1291.26125230784,46.7737766331227,0.0713885835492156,0.0958317251169582,4.69038495401386,0.752548037966009,0.465266583278604,1.33946067416173,6.67731403099603,366.190037180494,171.710795488215,38.9358776884754,33.5905788097164,27.8452043257467,0.0687313850879586,1.66144158431491,2.03558689494759,1.97712298186621,2.03819090004948,1.66144158431491,2.03558689494759,1.97712298186621,2.03819090004948,3144022.63218041,888761.281366112,0.735247785630396,0.63935489845113,0.721163869249149,0.717044754702038,1.50926784481526,58.9889556493211,19.0527307583703,1.23773402652034,2.72459870911367,114.064318749377,3.47434279006446,0.0181178825760275,0.111714215907031,0.869761496903091,0.087273589394747,0.0946653147888017,0.0496475893113015,0.366574728437679,192.610879495076,36.3905119651788,5.16873409428432,4.08805216703073,5.06889594430289,0.132356485415916,0.493614278649952,0.574863099955973,0.533762419123107,0.577098495920967,0,0,0,0
"37",1453843.17439691,-846564.760852342,-3.32090975863913,-0.725585767774254,-0.271768807778554,0.778742722294064,0.977843756491365,639.990178596752,34.344760355306,8.70174961827725,23.1789229746666,1034.55183197387,37.8086233136758,0.0494824442188853,0.364714729475254,5.74793952292976,0.820210177715116,0.493422338731793,1.28712170189235,5.51933246357124,367.069973871976,203.026732930465,48.2477053696269,36.8069582644431,15.3020439304619,0.0099087879367393,1.30834739457129,1.39937437512597,1.44396989839837,1.52090411804943,1.30834739457129,1.39937437512597,1.44396989839837,1.52090411804943,1764174.54841781,2433187.28420047,0.501536004159051,0.599249405738373,0.485171632645551,0.496939397117794,2.13232188361348,91.0130682106424,5.72777844902509,1.00581384620438,3.10134730714547,102.949167756589,3.54952826256806,0.0117405589914499,0.0844278977512086,1.06887992823378,0.0585667667420148,0.0797264914420989,0.0739330629332902,0.168893454467668,119.070677569168,63.5644201446523,3.22058769684163,2.98397261857522,2.82591129774289,0.0397776331853265,0.286198929124007,0.31297095366742,0.297915227663826,0.309705412794152,0,0,0,0
"38",1932718.6315826,-1187528.20544388,-3.05761768208202,0.680803115285351,-0.481548810749177,1.94354650925701,1.54337861302613,582.101721523382,41.8222237290515,9.42361928767475,23.4055399151872,1120.54376135931,40.2883462964091,0.0530791903167495,0.275663572550844,6.09779327241999,0.843841713138919,0.542572783722253,1.31140367772749,5.76225305954787,281.785466181637,166.030163526006,39.1980386482209,39.4058039597616,21.7662481065848,0.00478493237469136,2.09392197529053,2.3501288509643,2.34608330973859,2.39177386759359,2.09392197529053,2.3501288509643,2.34608330973859,2.39177386759359,2186432.0053586,1883897.0099416,0.470449725594968,0.622833259227896,0.493080893225727,0.614222836987464,1.49671035011244,72.7754635811373,11.6811924813399,1.27927063357454,2.80321088431914,86.4631602971047,2.86390530153051,0.011032154775066,0.100173059795725,0.697294015531049,0.0385068454405406,0.0612873853431475,0.0521417702200714,0.206658985506173,96.3536098950715,46.3609277504047,3.57074707538218,3.14506066486724,3.19644094941863,0.0270190303871523,0.281508520176543,0.340049653395364,0.333772253449497,0.324203731853469,0,0,0,0
"39",-735783.314109215,-2049633.78795468,-4.08837189811423,-2.49473946044305,-0.20238381748747,-0.0913735382595969,2.52739071578429,896.449807121119,26.1090684366782,8.28415153727746,25.2898860839146,876.935375016686,32.9500984502686,0.0503486911308253,0.410735446118144,5.7941568599476,0.779157826699357,0.42841655569529,1.26420989794888,5.196111472723,404.473780257718,289.516838593275,57.0866533637649,32.7028141736575,10.5528351627974,0.000715492735818548,0.77179139324694,0.991369887899646,0.990910364834859,1.27678157443885,0.77179139324694,0.991369887899646,0.990910364834859,1.27678157443885,2426097.09740893,1891319.68406173,0.679713455055058,0.57065942009087,0.458222337727184,0.569140648546318,1.62719337394183,302.084166730025,8.90557227861889,0.859900890114655,2.65559376938731,102.180787027989,3.52697402049178,0.0106894544351156,0.0716884945420816,1.04059618959791,0.0501261240149238,0.0661653146167778,0.0574564940809857,0.204178259460704,96.2792740004191,74.1008819795015,2.84644050980638,2.84570088613431,2.56872278920833,0.00448283565477273,0.217368365646653,0.253920063917339,0.365128906133908,0.41536885049511,0,0,0,0
"40",-706743.171662588,618962.125519568,-4.10366164696737,-4.56425077650097,0.216026855809628,1.15708577118512,2.9443072911426,1402.78366991545,29.2370656315496,5.5852338777451,27.751195347209,551.286460991167,20.4747017313912,0.0746060723011689,0.306869707905165,4.10433184374757,0.695915129137367,0.430423940663781,1.11913915791629,5.45941120997101,464.864109182356,353.314812656272,57.3201990365364,33.4655204358269,9.55337563794759,0.00624150860413465,2.01524275846037,2.61505669954695,2.76930360258003,3.13044065609044,2.01524275846037,2.61505669954695,2.76930360258003,3.13044065609044,1373521.07609976,3121157.83998629,1.12845697942077,0.864566909036227,0.735002551613506,0.853297941099617,1.69756707973392,644.93515250747,6.80142759424229,1.18725706840332,5.40495781417913,117.74045472625,4.14437803255261,0.017184645993153,0.0820101340471013,1.37076780164269,0.116819739532773,0.105767048441152,0.109612564764409,0.239991219683164,111.038660114196,62.2339900676392,3.4714820446754,2.50216822538196,2.60405395483474,0.043548155488864,0.620429084137928,0.773307603249502,0.82092734872714,0.84700766620658,0,0,0,0
