"MeanTemp","Precip","PrecipSeasonality","MeanDiurnalRange","Isothermality","TempSeasonality","TempAnnualRange","NDVImax","NDVIsum","EVImax","NDWImin","SWIRaug","BulkDens","pH","CStock","CDensity","Sand","Silt","Clay","Permafrost","site","Country","LON","LAT","Activity","CH4","Annual_cover","region","remove","reason","use","x","y","pc1","pc2","pc3","pc4"
-3.51250004768372,449,32.822265625,8.14166641235352,19.8094081878662,1106.76049804688,41.0999984741211,0.595300018787384,2.70679998397827,0.397399991750717,0.180620163679123,0.106100000441074,0.993250012397766,5.89750003814697,923,500.924987792969,43.4000015258789,41.2000007629395,16.0249996185303,0.287444770336151,"Naryan Mar","Russia",53.05742265,67.64740704,NA,NA,NA,"Nenets","no","","",1965085.86185719,-1477712.9694968,0.611249445753591,-1.5723708934179,1.91576333898984,1.35674343165129
-11.9291667938232,294,35.294116973877,6.69166660308838,14.087718963623,1479.94079589844,47.5,0.16329999268055,-0.00939999986439943,0.0595999993383884,-0.158172234892845,0.1317999958992,0.934374988079071,6.68249988555908,463,250.274993896484,47.5750007629395,36.125,16.2250003814697,1,"Naujaat","Canada",-86.28293502,66.52946689,NA,NA,NA,"Nunavut","no","","yes",-2579520.69713268,-167581.633132052,5.25171624859152,-2.68501572571385,-1.16642019816641,1.23277577004919
-11.9875001907349,109,84.3063583374023,6.09166669845581,15.2291669845581,1309.88391113281,40,0.66619998216629,2.39890003204346,0.369100004434586,0.308201462030411,0.0706999972462654,0.550374984741211,6.19999980926514,793,623.75,49.0750007629395,31.9249992370605,19.0249996185303,1,"NEON Barrow Environmental Observatory (BARR)","USA",-156.6194,71.2824,"active","no","not_annual",NA,NA,NA,NA,-814017.674906069,1882832.69169166,2.95470904555451,-1.0494375338061,2.71665026812189,-0.168873668420566
-2.94166660308838,327,49.1681060791016,11.6666660308838,24.8226947784424,1359.61535644531,47,0.820299983024597,4.24539995193481,0.453399986028671,0.313414067029953,0.0419999994337559,1.10304999351501,5.92500019073486,747,284.225006103516,32.0750007629395,59.375,8.92500019073486,0.237131282687187,"NEON Caribou Creek - Poker Flats Watershed (BONA)","USA",-147.5026,65.154,"active","no","not_annual",NA,NA,NA,NA,-1472624.87964488,2311789.52861497,-0.987637073429513,1.84345953981288,1.8257870849481,1.31435646101395
-3.09166669845581,287,91.7660980224609,10.716667175293,24.0823974609375,1301.06750488281,44.5,0.691799998283386,4.05009984970093,0.351799994707108,0.408360123634338,0.0604000017046928,1.25824999809265,6.17000007629395,496,258.899993896484,47.4249992370605,46.0999984741211,7.125,0.122177667915821,"NEON Delta Junction (DEJU)","USA",-145.7514,63.8811,"active","no","not_annual",NA,NA,NA,NA,-1624244.37834138,2385647.68625073,-0.520013770390605,0.711665432030773,-0.597576781539288,0.241465893381225
-3.3708336353302,416,63.9834861755371,11.3583335876465,26.4763011932373,1212.11206054688,42.9000015258789,0.795099973678589,3.45280003547668,0.526799976825714,0.35018053650856,0.0706000030040741,1.14637494087219,5.38000011444092,509,402.424987792969,32.9000015258789,52.5999984741211,14.5249996185303,0.492007881402969,"NEON Healy (HEAL)","USA",-149.2133,63.8757,"active","no","not_annual",NA,NA,NA,NA,-1477539.40712243,2479904.06769804,-1.05173636797399,1.39903501081046,1.51404237008284,1.21748689854271
-10.0166664123535,238,64.814811706543,10.3666667938232,22.9351024627686,1383.92944335938,45.2000007629395,0.694000005722046,2.87249994277954,0.445600003004074,0.390067100524902,0.0764999985694885,0.885825037956238,5.40000009536743,757,576.5,42.2999992370605,36.6749992370605,20.8999996185303,1,"NEON Toolik (TOOL)","USA",-149.3705,68.6611,"active","no","not_annual",NA,NA,NA,NA,-1194546.18119155,2017495.80989605,1.07272976435865,0.422804166934801,2.16782494509213,-0.383586817361207
-11.9791669845581,109,84.3063583374023,6.09166669845581,15.1911897659302,1312.13818359375,40.0999984741211,0.640100002288818,2.45289993286133,0.354600012302399,0.284140259027481,0.0747999995946884,0.573424994945526,6.09999990463257,828,614.099975585938,49.4249992370605,32.5499992370605,19,1,"NGEE Arctic Barrow","USA",-156.6092333,71.28,"active","CH4","not_annual",NA,NA,NA,NA,-814457.981174475,1882933.80030554,3.03608858975256,-1.12370461336458,2.63583697037639,-0.185412295133884
-0.324999958276749,515,32.903865814209,6.5,21.1726379394531,859.015014648438,30.7000007629395,0.199599996209145,0.939199984073639,0.0847000032663345,0.106008797883987,0.0812999978661537,1.28845000267029,5.78499984741211,331,280.299987792969,57.0750007629395,33.3250007629395,9.67500019073486,0.162014573812485,"Nikel","Russia",30.21881669,69.41257062,NA,NA,NA,"Murmansk","no","","",1137609.19982861,-1953132.60545638,0.701333781131755,-4.65689210962575,-1.7320341760972,1.12989193325221
-14.8666667938232,229,59.6172904968262,8.63333320617676,15.4442462921143,1851.31201171875,55.9000015258789,0.564100027084351,2.04229998588562,0.291799992322922,0.383792668581009,0.0718000009655952,0.943224966526031,6.73000001907349,388,329.825012207031,49.7000007629395,37.8250007629395,12.8500003814697,1,"Nizhneyansk","Russia",136.0666194,71.43332583,NA,NA,NA,"Sakha (Yakutia)","no","","",1411539.07720386,1465096.77597829,3.16882672772756,0.262605441806372,0.0858751918093877,-1.02483086163726
